Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1981-01-20,0.11197231292304115,0.11197231292304115,0.11153494566679002,0.11153494566679001,30083200,0.0,0.0
1981-01-21,0.11372178047895432,0.11459650339035976,0.11372178047895432,0.11372178047895432,15904000,0.0,0.0
1981-01-22,0.1150338724255562,0.1159086070298255,0.1150338724255562,0.11503387242555618,35548800,0.0,0.0
1981-01-23,0.11503389071619377,0.11547125808787079,0.11459652334451677,0.11459652334451675,11222400,0.0,0.0
1981-01-26,0.1132843674795561,0.1132843674795561,0.11284700036048889,0.11284700036048889,24640000,0.0,0.0
1981-01-27,0.11284703245628208,0.11284703245628208,0.11197230964899063,0.11197230964899063,23699200,0.0,0.0
1981-01-28,0.10891072016212994,0.10891072016212994,0.10847335308790207,0.10847335308790207,28156800,0.0,0.0
1981-01-29,0.10497446678627995,0.10497446678627995,0.10453709959983827,0.10453709959983826,43904000,0.0,0.0
1981-01-30,0.09972532747019519,0.09972532747019519,0.09885059297084808,0.09885059297084808,46188800,0.0,0.0
1981-02-02,0.09360220762107094,0.09360220762107094,0.0931648463010788,0.0931648463010788,23766400,0.0,0.0
1981-02-03,0.09666380286216736,0.09710116437509543,0.09666380286216736,0.09666380286216736,19152000,0.0,0.0
1981-02-04,0.10016273707151413,0.10060009282648022,0.10016273707151413,0.10016273707151413,27865600,0.0,0.0
1981-02-05,0.10016273707151413,0.10103746026108512,0.10016273707151413,0.10016273707151413,7929600,0.0,0.0
1981-02-06,0.10060006380081177,0.10103743110922511,0.10060006380081177,0.10060006380081177,13865600,0.0,0.0
1981-02-09,0.09622640974470813,0.09622640974470813,0.0953516811132431,0.0953516811132431,16755200,0.0,0.0
1981-02-10,0.0953516811132431,0.09578904834888398,0.0953516811132431,0.0953516811132431,18345600,0.0,0.0
1981-02-11,0.09272750960266724,0.09272750960266724,0.09229014813899993,0.09229014813899994,13843200,0.0,0.0
1981-02-12,0.09185278773560113,0.09185278773560113,0.09141463786363602,0.09141463786363602,14560000,0.0,0.0
1981-02-13,0.09010255430177655,0.09010255430177655,0.0892278254032135,0.0892278254032135,11155200,0.0,0.0
1981-02-17,0.09141463786363602,0.09185278773560113,0.09141463786363602,0.09141463786363602,12275200,0.0,0.0
1981-02-18,0.0953516811132431,0.09622640974470813,0.0953516811132431,0.0953516811132431,19241600,0.0,0.0
1981-02-19,0.0901025642534922,0.0901025642534922,0.08966519683599472,0.08966519683599472,22310400,0.0,0.0
1981-02-20,0.08529154548548958,0.08529154548548958,0.08485417813062668,0.08485417813062668,24371200,0.0,0.0
1981-02-23,0.08616625517606735,0.08660362246322084,0.08616625517606735,0.08616625517606735,14112000,0.0,0.0
1981-02-24,0.08397944356179109,0.08397944356179109,0.08310471475124359,0.08310471475124359,16979200,0.0,0.0
1981-02-25,0.08835308998823165,0.08879045148534662,0.08835308998823165,0.08835308998823166,19488000,0.0,0.0
1981-02-26,0.08966519683599472,0.0901025642534922,0.08966519683599472,0.08966519683599472,10841600,0.0,0.0
1981-02-27,0.09272751957178116,0.09360224843297532,0.09272751957178116,0.09272751957178116,14761600,0.0,0.0
1981-03-02,0.0931648463010788,0.09360220762107094,0.0931648463010788,0.0931648463010788,11760000,0.0,0.0
1981-03-03,0.09229015147609894,0.09229015147609894,0.09185278415679932,0.09185278415679932,16172800,0.0,0.0
1981-03-04,0.09141462787960992,0.09141462787960992,0.09097726643085481,0.0909772664308548,13708800,0.0,0.0
1981-03-05,0.0909772922129141,0.0909772922129141,0.09053992480039597,0.09053992480039597,5376000,0.0,0.0
1981-03-06,0.09053992583117049,0.09053992583117049,0.08966519683599472,0.08966519683599472,11603200,0.0,0.0
1981-03-09,0.08310470475119915,0.08310470475119915,0.08266734331846237,0.08266734331846237,15321600,0.0,0.0
1981-03-10,0.07916764663641991,0.07916764663641991,0.07873028516769409,0.07873028516769409,28380800,0.0,0.0
1981-03-11,0.07654345859949264,0.07654345859949264,0.07566872984170914,0.07566872984170914,29859200,0.0,0.0
1981-03-12,0.07873028516769409,0.07916764663641991,0.07873028516769409,0.07873028516769409,59248000,0.0,0.0
1981-03-13,0.07829291867658505,0.07829291867658505,0.07785555720329285,0.07785555720329285,231302400,0.0,0.0
1981-03-16,0.08091787993907928,0.08179260857984687,0.08091787993907928,0.08091787993907928,37228800,0.0,0.0
1981-03-17,0.08485417813062668,0.08572890700053412,0.08485417813062668,0.08485417813062668,43747200,0.0,0.0
1981-03-18,0.09010255336761475,0.0909772822571088,0.09010255336761475,0.09010255336761475,36937600,0.0,0.0
1981-03-19,0.08966518693258575,0.08966518693258575,0.0892278254032135,0.0892278254032135,37811200,0.0,0.0
1981-03-20,0.09010255336761475,0.0909772822571088,0.09010255336761475,0.09010255336761475,14604800,0.0,0.0
1981-03-23,0.09360223263502121,0.09447696134858082,0.09360223263502121,0.09360223263502121,22019200,0.0,0.0
1981-03-24,0.09360220762107094,0.09360220762107094,0.0931648463010788,0.0931648463010788,28156800,0.0,0.0
1981-03-25,0.09229015507194162,0.09229015507194162,0.09141463786363602,0.09141463786363602,7056000,0.0,0.0
1981-03-26,0.0901025642534922,0.0901025642534922,0.08966519683599472,0.08966519683599472,12275200,0.0,0.0
1981-03-27,0.08704098807712067,0.08704098807712067,0.08660362660884857,0.08660362660884857,12252800,0.0,0.0
1981-03-30,0.08660362660884857,0.0874783553852105,0.08660362660884857,0.08660362660884857,9900800,0.0,0.0
1981-03-31,0.08660358226948159,0.08660358226948159,0.08572885394096375,0.08572885394096375,15993600,0.0,0.0
1981-04-01,0.08529154548548958,0.08529154548548958,0.08485417813062668,0.08485417813062668,34070400,0.0,0.0
1981-04-02,0.09229014813899993,0.09272750960266724,0.09229014813899993,0.09229014813899994,31404800,0.0,0.0
1981-04-03,0.09272751957178116,0.09316488692228739,0.09272751957178116,0.09272751957178116,16486400,0.0,0.0
1981-04-06,0.09141462787960992,0.09141462787960992,0.09097726643085481,0.0909772664308548,22803200,0.0,0.0
1981-04-07,0.09053991489245253,0.09053991489245253,0.09010255336761475,0.09010255336761475,10684800,0.0,0.0
1981-04-08,0.09447693824768066,0.09535166674735722,0.09447693824768066,0.09447693824768066,21952000,0.0,0.0
1981-04-09,0.09622642397880554,0.0966637912791431,0.09622642397880554,0.09622642397880554,12499200,0.0,0.0
1981-04-10,0.0975385308265686,0.09797589233545538,0.0975385308265686,0.0975385308265686,33465600,0.0,0.0
1981-04-13,0.0975385308265686,0.09797589233545538,0.0975385308265686,0.0975385308265686,16060800,0.0,0.0
1981-04-14,0.0975385308265686,0.09797589233545538,0.0975385308265686,0.0975385308265686,6652800,0.0,0.0
1981-04-15,0.09316488692228739,0.09316488692228739,0.09272751957178116,0.09272751957178116,34048000,0.0,0.0
1981-04-16,0.08791570106180055,0.08791570106180055,0.08747833967208862,0.08747833967208862,23878400,0.0,0.0
1981-04-20,0.09010255336761475,0.09053991489245253,0.09010255336761475,0.09010255336761475,35347200,0.0,0.0
1981-04-21,0.09622642397880554,0.0966637912791431,0.09622642397880554,0.09622642397880554,28537600,0.0,0.0
1981-04-22,0.09972532838582991,0.10016269563951918,0.09972532838582991,0.09972532838582993,18995200,0.0,0.0
1981-04-23,0.10234953463077544,0.10278690199592051,0.10234953463077544,0.10234953463077545,58016000,0.0,0.0
1981-04-24,0.10234951464505969,0.10234951464505969,0.10147479176521301,0.10147479176521301,35056000,0.0,0.0
1981-04-27,0.10103743110922511,0.10103743110922511,0.10060006380081177,0.10060006380081177,38528000,0.0,0.0
1981-04-28,0.09928796022052164,0.09928796022052164,0.09885059297084808,0.09885059297084808,32188800,0.0,0.0
1981-04-29,0.09797589233545538,0.09797589233545538,0.0975385308265686,0.0975385308265686,13641600,0.0,0.0
1981-04-30,0.0992879718542099,0.10016270645605067,0.0992879718542099,0.0992879718542099,12611200,0.0,0.0
1981-05-01,0.0992879718542099,0.10016270645605067,0.0992879718542099,0.0992879718542099,16553600,0.0,0.0
1981-05-04,0.09928796022052164,0.09928796022052164,0.09885059297084808,0.09885059297084808,14448000,0.0,0.0
1981-05-05,0.09885057703761135,0.09885057703761135,0.09841322153806685,0.09841322153806686,17539200,0.0,0.0
1981-05-06,0.09622642893021023,0.09622642893021023,0.09578906744718552,0.09578906744718552,18950400,0.0,0.0
1981-05-07,0.09710115939378738,0.09753852672409674,0.09710115939378738,0.09710115939378738,9363200,0.0,0.0
1981-05-08,0.09797590225934982,0.09841326965235542,0.09797590225934982,0.09797590225934982,7907200,0.0,0.0
1981-05-11,0.09622642893021023,0.09622642893021023,0.09578906744718552,0.09578906744718552,11939200,0.0,0.0
1981-05-12,0.09578906744718552,0.09710115773607755,0.09578906744718552,0.09578906744718552,4256000,0.0,0.0
1981-05-13,0.09578904834888398,0.096663776980349,0.0953516811132431,0.0953516811132431,4905600,0.0,0.0
1981-05-14,0.09491432530013708,0.09491432530013708,0.09403959661722183,0.09403959661722183,4928000,0.0,0.0
1981-05-15,0.09622642397880554,0.09753852004000058,0.09622642397880554,0.09622642397880554,4905600,0.0,0.0
1981-05-18,0.09797590225934982,0.09885062536572331,0.09797590225934982,0.09797590225934982,4166400,0.0,0.0
1981-05-19,0.0966637912791431,0.0966637912791431,0.09622642397880554,0.09622642397880554,25424000,0.0,0.0
1981-05-20,0.0992879718542099,0.10016270645605067,0.0992879718542099,0.0992879718542099,13283200,0.0,0.0
1981-05-21,0.10497453808784486,0.10541190557135845,0.10497453808784486,0.10497453808784485,32211200,0.0,0.0
1981-05-22,0.10978546738624573,0.11066020173194342,0.10978546738624573,0.10978546738624573,31427200,0.0,0.0
1981-05-26,0.10978546634368948,0.10978546634368948,0.1093481108546257,0.1093481108546257,85344000,0.0,0.0
1981-05-27,0.11547120660543442,0.11590857378211279,0.11547120660543442,0.11547120660543442,149497600,0.0,0.0
1981-05-28,0.11547120660543442,0.11590857378211279,0.11547120660543442,0.11547120660543442,73987200,0.0,0.0
1981-05-29,0.11590854823589324,0.11634669785134248,0.11590854823589324,0.11590854823589325,59382400,0.0,0.0
1981-06-01,0.11590854823589324,0.11634669785134248,0.11590854823589324,0.11590854823589325,51251200,0.0,0.0
1981-06-02,0.11066019104848993,0.11066019104848993,0.11022282391786575,0.11022282391786575,40432000,0.0,0.0
1981-06-03,0.11022282391786575,0.11109754649948339,0.11022282391786575,0.11022282391786575,39446400,0.0,0.0
1981-06-04,0.11240966618061066,0.11284702170276266,0.11240966618061066,0.11240966618061066,56067200,0.0,0.0
1981-06-05,0.11109764805899547,0.11109764805899547,0.11066029220819472,0.11066029220819473,57680000,0.0,0.0
1981-06-08,0.10716134652840238,0.10716134652840238,0.10672397911548615,0.10672397911548615,93497600,0.0,0.0
1981-06-09,0.10891076177358629,0.10934812901491874,0.10891076177358629,0.10891076177358627,119593600,0.0,0.0
1981-06-10,0.11022282391786575,0.11153491363010756,0.11022282391786575,0.11022282391786575,25222400,0.0,0.0
1981-06-11,0.1150338724255562,0.11547123972769084,0.1150338724255562,0.11503387242555618,38976000,0.0,0.0
1981-06-12,0.11415914777447458,0.11415914777447458,0.11372178047895432,0.11372178047895432,25804800,0.0,0.0
1981-06-15,0.11372176136702883,0.11372176136702883,0.1132843941450119,0.1132843941450119,143763200,0.0,0.0
1981-06-16,0.11153497887337746,0.11153497887337746,0.11109761148691177,0.11109761148691177,37251200,0.0,0.0
1981-06-17,0.10978546634368948,0.10978546634368948,0.1093481108546257,0.1093481108546257,27574400,0.0,0.0
1981-06-18,0.10934812901491874,0.10978548457661753,0.10891076177358629,0.10891076177358627,23049600,0.0,0.0
1981-06-19,0.10628658442035833,0.10628658442035833,0.10584922879934311,0.10584922879934311,27507200,0.0,0.0
1981-06-22,0.10234953378103245,0.10234953378103245,0.10191217809915543,0.10191217809915543,10841600,0.0,0.0
1981-06-23,0.10366159677505493,0.10453710202396474,0.10366159677505493,0.10366159677505493,15030400,0.0,0.0
1981-06-24,0.10191219994646343,0.10191219994646343,0.10103746503591539,0.10103746503591537,23027200,0.0,0.0
1981-06-25,0.1032242625951767,0.10366162993165429,0.1032242625951767,0.1032242625951767,24259200,0.0,0.0
1981-06-26,0.10278690114254635,0.10278690114254635,0.10191217809915543,0.10191217809915543,23788800,0.0,0.0
1981-06-29,0.09928794421678785,0.09928794421678785,0.09841322153806685,0.09841322153806686,10595200,0.0,0.0
1981-06-30,0.09141462787960992,0.09141462787960992,0.09097726643085481,0.0909772664308548,35907200,0.0,0.0
1981-07-01,0.09053991489245253,0.09053991489245253,0.09010255336761475,0.09010255336761475,170464000,0.0,0.0
1981-07-02,0.09010255336761475,0.09053991489245253,0.09010255336761475,0.09010255336761475,30284800,0.0,0.0
1981-07-06,0.08791568929085077,0.08791568929085077,0.0870409607887268,0.0870409607887268,16531200,0.0,0.0
1981-07-07,0.08791568875312804,0.08879041724990186,0.08791568875312804,0.08791568875312805,15836800,0.0,0.0
1981-07-08,0.09141463786363602,0.09185278773560113,0.09141463786363602,0.09141463786363602,16620800,0.0,0.0
1981-07-09,0.08485416067232458,0.08485416067232458,0.08441679924726486,0.08441679924726486,32883200,0.0,0.0
1981-07-10,0.07829291867658505,0.07829291867658505,0.07785555720329285,0.07785555720329285,55171200,0.0,0.0
1981-07-13,0.07960580289363861,0.08004317023741679,0.07960580289363861,0.07960580289363861,45740800,0.0,0.0
1981-07-14,0.08310471475124359,0.08397944356179109,0.08310471475124359,0.08310471475124359,19779200,0.0,0.0
1981-07-15,0.0852915570139885,0.08572891858814936,0.0852915570139885,0.0852915570139885,10953600,0.0,0.0
1981-07-16,0.08747833967208862,0.08835306829132916,0.08747833967208862,0.08747833967208862,15232000,0.0,0.0
1981-07-17,0.09053992480039597,0.0909772922129141,0.09053992480039597,0.09053992480039597,19824000,0.0,0.0
1981-07-20,0.08485416067232458,0.08485416067232458,0.08441679924726486,0.08441679924726486,23654400,0.0,0.0
1981-07-21,0.08441681752580422,0.08441681752580422,0.08397945016622543,0.08397945016622543,31942400,0.0,0.0
1981-07-22,0.0800432115282139,0.0800432115282139,0.0791676938533783,0.0791676938533783,22668800,0.0,0.0
1981-07-23,0.08135523647069931,0.08179260368481645,0.08135523647069931,0.08135523647069931,34451200,0.0,0.0
1981-07-24,0.08397945016622543,0.08441681752580422,0.08397945016622543,0.08397945016622543,28851200,0.0,0.0
1981-07-27,0.08747833967208862,0.08791570106180055,0.08747833967208862,0.08747833967208862,17337600,0.0,0.0
1981-07-28,0.08485416067232458,0.08485416067232458,0.08441679924726486,0.08441679924726486,22848000,0.0,0.0
1981-07-29,0.08354208207642631,0.08354208207642631,0.08310471475124359,0.08310471475124359,15500800,0.0,0.0
1981-07-30,0.08616625517606735,0.0870409839105569,0.08616625517606735,0.08616625517606735,9900800,0.0,0.0
1981-07-31,0.08747833967208862,0.08791570106180055,0.08747833967208862,0.08747833967208862,10953600,0.0,0.0
1981-08-03,0.0874783553852105,0.0874783553852105,0.08660362660884857,0.08660362660884857,12432000,0.0,0.0
1981-08-04,0.08791568875312804,0.08835305592142288,0.08791568875312804,0.08791568875312805,31673600,0.0,0.0
1981-08-05,0.09053992480039597,0.0909772922129141,0.09053992480039597,0.09053992480039597,17494400,0.0,0.0
1981-08-06,0.08879045148534662,0.08879045148534662,0.08835308998823165,0.08835308998823166,10528000,0.0,0.0
1981-08-07,0.08835308998823165,0.08879045148534662,0.08835308998823165,0.08835308998823166,9206400,0.0,0.0
1981-08-10,0.08835308998823165,0.08835308998823165,0.08835308998823165,0.08835308998823166,0,0.0,0.0
1981-08-11,0.08660358226948159,0.08660358226948159,0.08572885394096375,0.08572885394096375,71456000,0.0,0.0
1981-08-12,0.08441681752580422,0.08441681752580422,0.08397945016622543,0.08397945016622543,26275200,0.0,0.0
1981-08-13,0.08179260368481645,0.08179260368481645,0.08135523647069931,0.08135523647069931,27484800,0.0,0.0
1981-08-14,0.0809179032188435,0.0809179032188435,0.08004317432641983,0.08004317432641983,24192000,0.0,0.0
1981-08-17,0.07829292957989237,0.07829292957989237,0.07741820067167282,0.07741820067167282,18905600,0.0,0.0
1981-08-18,0.07654345859949264,0.07654345859949264,0.07566872984170914,0.07566872984170914,17001600,0.0,0.0
1981-08-19,0.0756687231066537,0.0756687231066537,0.0747939944267273,0.0747939944267273,20675200,0.0,0.0
1981-08-20,0.07566872984170914,0.0761060971405097,0.07566872984170914,0.07566872984170914,17113600,0.0,0.0
1981-08-21,0.07129508325654761,0.07129508325654761,0.07042035460472107,0.07042035460472107,41910400,0.0,0.0
1981-08-24,0.06648329978049404,0.06648329978049404,0.06604593247175217,0.06604593247175217,23072000,0.0,0.0
1981-08-25,0.06779615581035614,0.06823351713353575,0.06779615581035614,0.06779615581035614,40700800,0.0,0.0
1981-08-26,0.06692067290018196,0.06692067290018196,0.06648331135511398,0.06648331135511398,33600000,0.0,0.0
1981-08-27,0.06692065298557281,0.06735880277578402,0.06692065298557281,0.06692065298557281,25916800,0.0,0.0
1981-08-28,0.07042035460472107,0.07085771601072591,0.07042035460472107,0.07042035460472107,38035200,0.0,0.0
1981-08-31,0.07042035460472107,0.07085771601072591,0.07042035460472107,0.07042035460472107,40947200,0.0,0.0
1981-09-01,0.0747939944267273,0.07523136168659904,0.0747939944267273,0.0747939944267273,37027200,0.0,0.0
1981-09-02,0.07610609382390976,0.0765434552638331,0.07610609382390976,0.07610609382390976,19376000,0.0,0.0
1981-09-03,0.07304454670957113,0.07304454670957113,0.07216981798410416,0.07216981798410416,37475200,0.0,0.0
1981-09-04,0.07173245146719648,0.07173245146719648,0.07129509001970291,0.07129509001970291,15254400,0.0,0.0
1981-09-08,0.06954565242214586,0.06954565242214586,0.06910828500986099,0.06910828500986099,25446400,0.0,0.0
1981-09-09,0.06910828500986099,0.06954565242214586,0.06910828500986099,0.06910828500986099,30531200,0.0,0.0
1981-09-10,0.06954564154148102,0.06998300304551999,0.06954564154148102,0.06954564154148102,34809600,0.0,0.0
1981-09-11,0.06910826758871273,0.06910826758871273,0.06867090612649918,0.06867090612649918,17539200,0.0,0.0
1981-09-14,0.06692067290018196,0.06692067290018196,0.06648331135511398,0.06648331135511398,27686400,0.0,0.0
1981-09-15,0.06517119448166968,0.06517119448166968,0.0647338330745697,0.0647338330745697,19510400,0.0,0.0
1981-09-16,0.06385910840215446,0.06385910840215446,0.06342174112796783,0.06342174112796783,19353600,0.0,0.0
1981-09-17,0.06210965998732536,0.06210965998732536,0.06167229264974594,0.06167229264974594,19376000,0.0,0.0
1981-09-18,0.06210964545607567,0.06254700685151136,0.06210964545607567,0.06210964545607567,26320000,0.0,0.0
1981-09-21,0.06254703551530838,0.06298440295099575,0.06254703551530838,0.06254703551530838,49033600,0.0,0.0
1981-09-22,0.05948545146598642,0.05948545146598642,0.059048090130090714,0.059048090130090714,47420800,0.0,0.0
1981-09-23,0.05861076078734229,0.05861076078734229,0.05773603171110154,0.05773603171110153,28201600,0.0,0.0
1981-09-24,0.05773602182161606,0.05773602182161606,0.05729866027832031,0.05729866027832031,18300800,0.0,0.0
1981-09-25,0.0507373928604765,0.0507373928604765,0.049862664192914956,0.04986266419291496,34608000,0.0,0.0
1981-09-28,0.050300031900405884,0.050737399208819235,0.050300031900405884,0.050300031900405884,91728000,0.0,0.0
1981-09-29,0.05292421579360962,0.053361583081876725,0.05292421579360962,0.05292421579360962,94684800,0.0,0.0
1981-09-30,0.05336158350110053,0.053798944952986226,0.05336158350110053,0.05336158350110054,49996800,0.0,0.0
1981-10-01,0.05336158350110053,0.053798944952986226,0.05336158350110053,0.05336158350110054,61129600,0.0,0.0
1981-10-02,0.05773603171110154,0.05817339916913177,0.05773603171110154,0.05773603171110153,45046400,0.0,0.0
1981-10-05,0.05948545783758164,0.06036018644288276,0.05948545783758164,0.059485457837581635,43097600,0.0,0.0
1981-10-06,0.05948545146598642,0.05948545146598642,0.059048090130090714,0.059048090130090714,28358400,0.0,0.0
1981-10-07,0.06254703551530838,0.06342176454686371,0.06254703551530838,0.06254703551530838,38841600,0.0,0.0
1981-10-08,0.0647338330745697,0.06517119448166968,0.0647338330745697,0.0647338330745697,31091200,0.0,0.0
1981-10-09,0.06517117470502853,0.06604590309360303,0.06517117470502853,0.06517117470502853,54521600,0.0,0.0
1981-10-12,0.0673588216304779,0.06779618900763588,0.0673588216304779,0.0673588216304779,27350400,0.0,0.0
1981-10-13,0.0673588216304779,0.06823355054497521,0.0673588216304779,0.0673588216304779,44195200,0.0,0.0
1981-10-14,0.06385910840215446,0.06385910840215446,0.06342174112796783,0.06342174112796783,30979200,0.0,0.0
1981-10-15,0.0647338330745697,0.06517119448166968,0.0647338330745697,0.0647338330745697,29433600,0.0,0.0
1981-10-16,0.06429649652842552,0.06429649652842552,0.06385913491249084,0.06385913491249084,36467200,0.0,0.0
1981-10-19,0.06517117470502853,0.06560854181922335,0.06517117470502853,0.06517117470502853,20585600,0.0,0.0
1981-10-20,0.06867090612649918,0.06910826758871273,0.06867090612649918,0.06867090612649918,35728000,0.0,0.0
1981-10-21,0.06867090612649918,0.06910826758871273,0.06867090612649918,0.06867090612649918,76899200,0.0,0.0
1981-10-22,0.06867090946760937,0.06867090946760937,0.06823354214429855,0.06823354214429855,32278400,0.0,0.0
1981-10-23,0.06692067290018196,0.06692067290018196,0.06648331135511398,0.06648331135511398,27910400,0.0,0.0
1981-10-26,0.06648331135511398,0.06692067290018196,0.06648331135511398,0.06648331135511398,27283200,0.0,0.0
1981-10-27,0.06779615581035614,0.06867088429653112,0.06779615581035614,0.06779615581035614,85590400,0.0,0.0
1981-10-28,0.06998300552368164,0.07042037288302638,0.06998300552368164,0.06998300552368164,44172800,0.0,0.0
1981-10-29,0.06954565242214586,0.06954565242214586,0.06910828500986099,0.06910828500986099,30486400,0.0,0.0
1981-10-30,0.06998300552368164,0.07042037288302638,0.06998300552368164,0.06998300552368164,52729600,0.0,0.0
1981-11-02,0.06998300552368164,0.07042037288302638,0.06998300552368164,0.06998300552368164,36915200,0.0,0.0
1981-11-03,0.06954565242214586,0.06954565242214586,0.06910828500986099,0.06910828500986099,28380800,0.0,0.0
1981-11-04,0.06779618900763588,0.06779618900763588,0.0673588216304779,0.0673588216304779,23811200,0.0,0.0
1981-11-05,0.06298440295099575,0.06298440295099575,0.06254703551530838,0.06254703551530838,23363200,0.0,0.0
1981-11-06,0.06298437714576721,0.06342173856244451,0.06298437714576721,0.06298437714576721,24595200,0.0,0.0
1981-11-09,0.06385913491249084,0.06429649652842552,0.06385913491249084,0.06385913491249084,20384000,0.0,0.0
1981-11-10,0.06429648399353027,0.06473385136401787,0.06429648399353027,0.06429648399353027,16755200,0.0,0.0
1981-11-11,0.06604593247175217,0.06648329978049404,0.06604593247175217,0.06604593247175217,27440000,0.0,0.0
1981-11-12,0.06823354214429855,0.06867090946760937,0.06823354214429855,0.06823354214429855,39916800,0.0,0.0
1981-11-13,0.06385910840215446,0.06385910840215446,0.06342174112796783,0.06342174112796783,21011200,0.0,0.0
1981-11-16,0.06298440295099575,0.06298440295099575,0.06254703551530838,0.06254703551530838,22556800,0.0,0.0
1981-11-17,0.06385913491249084,0.06429649652842552,0.06385913491249084,0.06385913491249084,35414400,0.0,0.0
1981-11-18,0.06604593247175217,0.06648329978049404,0.06604593247175217,0.06604593247175217,29142400,0.0,0.0
1981-11-19,0.06604593247175217,0.06648329978049404,0.06604593247175217,0.06604593247175217,40006400,0.0,0.0
1981-11-20,0.06648331135511398,0.06692067290018196,0.06648331135511398,0.06648331135511398,38102400,0.0,0.0
1981-11-23,0.06429646983652383,0.06429646983652383,0.06342174112796783,0.06342174112796783,22960000,0.0,0.0
1981-11-24,0.06342173856244451,0.06342173856244451,0.06298437714576721,0.06298437714576721,22153600,0.0,0.0
1981-11-25,0.06429648399353027,0.06473385136401787,0.06429648399353027,0.06429648399353027,52550400,0.0,0.0
1981-11-27,0.06604593247175217,0.06648329978049404,0.06604593247175217,0.06604593247175217,37251200,0.0,0.0
1981-11-30,0.06560854181922335,0.06560854181922335,0.06517117470502853,0.06517117470502853,23968000,0.0,0.0
1981-12-01,0.06517117470502853,0.06560854181922335,0.06517117470502853,0.06517117470502853,23385600,0.0,0.0
1981-12-02,0.06560857594013214,0.06604593744196946,0.06560857594013214,0.06560857594013214,37564800,0.0,0.0
1981-12-03,0.06517119448166968,0.06517119448166968,0.0647338330745697,0.0647338330745697,20428800,0.0,0.0
1981-12-04,0.06648331135511398,0.06692067290018196,0.06648331135511398,0.06648331135511398,137155200,0.0,0.0
1981-12-07,0.06692065298557281,0.06735880277578402,0.06692065298557281,0.06692065298557281,59292800,0.0,0.0
1981-12-08,0.06648330478362496,0.06648330478362496,0.06560857594013214,0.06560857594013214,50624000,0.0,0.0
1981-12-09,0.06604593247175217,0.06648329978049404,0.06604593247175217,0.06604593247175217,34272000,0.0,0.0
1981-12-10,0.06604593247175217,0.06648329978049404,0.06604593247175217,0.06604593247175217,37408000,0.0,0.0
1981-12-11,0.06604593744196946,0.06648330478362496,0.06560857594013214,0.06560857594013214,76092800,0.0,0.0
